#OTU_IDs	16S_rRNA_Count
24874	2.0
4483958	2.0
4483959	2.0
4483950	3.0
1822603	2.0
4483956	2.0
4483957	1.0
191077	4.0
1113142	2.0
191075	4.0
4451045	3.0
4451044	3.0
210216	1.0
275804	3.0
4459677	2.0
210218	3.0
2544615	4.0
4314963	2.0
307839	4.0
4447476	8.0
676616	3.0
804449	1.0
676611	1.0
4451714	3.0
278788	1.0
737835	12.0
335719	5.0
335717	5.0
335713	3.0
160016	3.0
566751	5.0
4337197	3.0
4351390	2.0
4351391	3.0
4482601	2.0
107184	3.0
107187	2.0
537283	3.0
142232	3.0
42752	3.0
142238	1.0
648164	2.0
821365	10.0
1136488	2.0
867280	3.0
811427	3.0
811424	1.0
2901240	3.0
2901246	3.0
271692	3.0
567406	3.0
567405	2.0
321533	2.0
1883	3.0
1015969	10.0
143545	2.0
339712	4.0
339711	3.0
4090254	1.0
339717	8.0
339718	3.0
3594973	1.0
4436609	2.0
338048	2.0
338049	3.0
812193	1.0
330679	5.0
330674	4.0
2783432	10.0
979536	1.0
103985	2.0
103984	1.0
103987	3.0
2898102	2.0
181927	1.0
131482	2.0
131486	4.0
606728	3.0
192619	1.0
613071	10.0
4270416	2.0
590679	2.0
4302035	3.0
4433388	2.0
4331736	5.0
4331731	2.0
4331739	2.0
73538	3.0
4078494	2.0
407609	2.0
791077	1.0
978664	2.0
687325	2.0
3546322	3.0
4383386	4.0
890698	2.0
4333216	5.0
1055132	5.0
1120827	1.0
1109445	1.0
1120820	6.0
578211	3.0
182274	3.0
593325	2.0
588165	3.0
661235	2.0
593328	3.0
220148	2.0
4476505	3.0
208197	5.0
124798	5.0
85522	3.0
85524	2.0
790384	1.0
249410	1.0
605409	3.0
1716012	5.0
249417	6.0
582097	2.0
582090	4.0
4313858	3.0
558391	2.0
558394	2.0
558397	5.0
71399	5.0
1131305	1.0
1131309	1.0
4334651	5.0
742260	1.0
742264	5.0
4370058	2.0
4370059	2.0
1084950	5.0
1084952	3.0
569835	2.0
359389	5.0
771140	3.0
4304697	2.0
3592903	1.0
4326340	2.0
1124020	2.0
547134	2.0
795232	2.0
175717	3.0
812947	3.0
3277549	2.0
296444	3.0
296442	4.0
296441	1.0
729112	2.0
213831	2.0
316724	1.0
4385167	2.0
4385164	3.0
4385163	1.0
40292	9.0
4367455	4.0
210587	6.0
399197	8.0
4314929	1.0
8105	3.0
8104	3.0
8107	3.0
8106	3.0
8102	3.0
360070	3.0
241889	1.0
360074	1.0
4421095	2.0
4421096	2.0
4353425	1.0
4353428	2.0
2880684	2.0
292083	1.0
4308946	12.0
369526	3.0
4251756	4.0
624246	5.0
4424111	1.0
294860	8.0
4424118	6.0
217481	3.0
217482	4.0
161764	3.0
2123698	2.0
525833	4.0
111295	4.0
3382083	2.0
3382081	3.0
3459147	2.0
4333380	3.0
4333388	3.0
52274	2.0
800298	2.0
201285	2.0
201281	2.0
4480950	6.0
576693	5.0
576694	8.0
1105601	2.0
4430826	5.0
587965	2.0
215229	3.0
587962	4.0
251218	2.0
152964	2.0
243478	2.0
251215	5.0
2662591	2.0
348567	2.0
348561	4.0
815952	2.0
3682298	2.0
254196	2.0
254195	4.0
191504	2.0
191502	4.0
254199	2.0
210768	4.0
4403930	2.0
210764	4.0
210766	2.0
210767	2.0
1132620	2.0
1132622	5.0
4440458	3.0
4391201	1.0
1132629	2.0
4391205	4.0
4390151	3.0
4447105	3.0
4447103	2.0
4447102	4.0
800075	2.0
574876	2.0
4329542	2.0
4329546	2.0
4329544	2.0
4329545	1.0
262410	3.0
172425	2.0
4443378	2.0
4443379	2.0
542827	5.0
1129931	3.0
542823	3.0
2363623	4.0
4421933	2.0
2390288	3.0
571346	1.0
262656	3.0
335411	2.0
255240	2.0
2684581	2.0
734203	2.0
151600	4.0
2640122	2.0
269957	3.0
269956	4.0
269952	4.0
1002005	3.0
733994	2.0
160645	1.0
179338	3.0
3091900	2.0
178061	3.0
178068	3.0
1570807	3.0
939309	5.0
194014	6.0
4406410	2.0
608293	3.0
105150	2.0
1002009	2.0
4296793	4.0
252736	10.0
4417140	3.0
848811	3.0
4296798	3.0
848816	10.0
4410497	5.0
712052	2.0
4368683	2.0
1144707	4.0
4453975	4.0
4453974	3.0
4453973	5.0
4453972	3.0
4453971	1.0
4453970	2.0
161115	1.0
308308	4.0
161110	3.0
351232	3.0
150955	3.0
308302	2.0
161119	1.0
187882	3.0
187883	4.0
1033991	1.0
612267	2.0
761119	2.0
4156146	2.0
4156147	2.0
4357070	3.0
4156149	3.0
73086	1.0
859313	2.0
959169	5.0
220782	4.0
220788	1.0
4441190	2.0
4331439	2.0
189292	1.0
566419	2.0
223870	4.0
677841	3.0
1112175	2.0
921945	2.0
4331866	6.0
1676137	6.0
1143864	2.0
3992505	3.0
3992507	3.0
1966536	2.0
4816	4.0
605170	4.0
332349	3.0
79817	5.0
4328088	2.0
4328084	2.0
894774	10.0
909097	5.0
106130	3.0
919796	5.0
331435	8.0
817521	1.0
817523	4.0
4304329	2.0
4340917	3.0
2891104	2.0
337834	3.0
1118984	12.0
1118989	2.0
112133	2.0
270842	6.0
763535	2.0
347805	5.0
347802	5.0
347801	4.0
845386	2.0
71623	3.0
1733134	2.0
71629	2.0
278664	3.0
4369729	3.0
316257	1.0
4369722	3.0
316258	2.0
4369721	3.0
4077848	4.0
107660	7.0
107665	8.0
4461920	1.0
4413585	7.0
528005	7.0
584835	2.0
339695	1.0
231469	1.0
149428	3.0
146905	2.0
331062	3.0
180993	1.0
346771	1.0
180995	3.0
228330	2.0
4361518	7.0
4300314	4.0
905892	3.0
4300312	3.0
4300313	4.0
4300310	10.0
4300311	4.0
88368	2.0
373449	3.0
373448	3.0
88360	2.0
606889	1.0
591861	3.0
591865	2.0
3186388	2.0
4470208	1.0
275171	3.0
555763	4.0
4470200	1.0
273320	6.0
4470207	9.0
239671	1.0
4387275	3.0
4387271	4.0
3198310	8.0
3198316	4.0
2847584	2.0
684732	2.0
684731	3.0
586224	2.0
4453786	6.0
4333811	2.0
4454258	2.0
281828	2.0
4454257	1.0
590735	5.0
704626	2.0
278281	10.0
185001	1.0
2185840	2.0
185004	3.0
4471158	5.0
4427118	2.0
4341881	2.0
4341880	3.0
4341884	4.0
4427114	5.0
4341886	2.0
2264311	3.0
352852	1.0
4426240	2.0
819978	1.0
1126763	3.0
616635	5.0
616637	2.0
819971	1.0
819976	2.0
819977	3.0
899620	5.0
405109	5.0
1093571	5.0
927011	2.0
2240058	2.0
181849	4.0
1130774	2.0
321918	3.0
4460895	3.0
3932820	2.0
1104923	3.0
588567	2.0
588563	1.0
810824	2.0
341272	3.0
2417254	10.0
4431649	3.0
810820	2.0
356167	2.0
165332	1.0
546146	2.0
546147	7.0
546144	6.0
1125234	2.0
584900	2.0
870421	4.0
654003	2.0
654002	2.0
257531	2.0
827339	7.0
317399	3.0
758320	2.0
583488	2.0
583489	3.0
2594571	3.0
2594570	3.0
2594574	4.0
583483	5.0
237284	2.0
237286	1.0
4394170	2.0
2383128	6.0
4366200	1.0
4366201	4.0
4366204	2.0
138472	2.0
4366206	4.0
202600	4.0
14270	7.0
322267	4.0
14276	7.0
14275	7.0
14274	7.0
694452	1.0
572242	2.0
14279	7.0
694456	12.0
4313853	7.0
554609	3.0
5442	3.0
5441	3.0
554600	5.0
3692328	3.0
232107	5.0
287898	3.0
4327049	3.0
4327048	3.0
4327040	2.0
652877	2.0
207381	2.0
207386	2.0
254845	2.0
254844	3.0
254846	4.0
1046395	2.0
1046397	3.0
846892	2.0
153350	1.0
57759	4.0
129734	2.0
4296806	5.0
3425516	4.0
762915	3.0
318842	3.0
330389	3.0
352008	1.0
924739	4.0
3859689	2.0
634754	2.0
3765460	2.0
519353	4.0
4324535	12.0
1832447	3.0
4324537	12.0
206038	2.0
4432520	2.0
1047041	3.0
576714	3.0
576712	4.0
576713	4.0
96534	5.0
4474887	10.0
4474883	2.0
1127819	3.0
4431212	3.0
3954474	4.0
4420489	4.0
540617	8.0
302407	4.0
908873	4.0
266255	4.0
844663	4.0
4334313	6.0
2816961	1.0
2742616	2.0
154459	4.0
201562	4.0
2995140	2.0
201568	3.0
766347	4.0
43037	5.0
166913	10.0
801260	3.0
166911	6.0
305185	8.0
801268	2.0
305187	4.0
21380	5.0
178202	3.0
305182	4.0
2325156	2.0
102429	2.0
765491	2.0
846356	2.0
1563461	2.0
565162	2.0
349392	5.0
27974	4.0
268720	1.0
303753	3.0
268725	4.0
1529383	2.0
1529382	3.0
178205	3.0
572712	2.0
572713	2.0
668399	2.0
826813	3.0
254011	4.0
254014	4.0
211593	1.0
3993164	1.0
211595	3.0
211598	3.0
20475	3.0
4344722	7.0
612484	4.0
1106391	5.0
179273	3.0
1090273	3.0
179278	2.0
179279	1.0
301982	4.0
301984	3.0
301989	1.0
612629	4.0
444738	3.0
4407245	2.0
2674060	2.0
535337	3.0
1139469	1.0
895353	3.0
223957	4.0
112449	2.0
1139467	5.0
105434	6.0
34409	5.0
112385	4.0
529223	4.0
294080	3.0
186707	3.0
957807	4.0
3635626	6.0
332552	2.0
3911805	4.0
180606	5.0
607045	2.0
3262332	6.0
111364	4.0
199814	2.0
187386	4.0
187385	1.0
1050914	6.0
187389	6.0
187388	6.0
139004	2.0
760163	4.0
72653	1.0
273958	3.0
94589	1.0
355082	4.0
850066	3.0
4478440	2.0
4307083	3.0
1100653	3.0
273954	3.0
155632	3.0
4307081	5.0
555400	2.0
536096	3.0
189764	6.0
342638	4.0
189760	4.0
2464740	2.0
181552	2.0
814408	5.0
750067	2.0
750062	1.0
3334052	6.0
534686	3.0
130306	1.0
815828	4.0
177353	4.0
4298017	3.0
815820	2.0
1036691	5.0
4479717	1.0
4388032	2.0
2681152	2.0
4305692	2.0
515853	5.0
251412	1.0
1893782	12.0
1107959	2.0
800909	2.0
648843	2.0
99891	1.0
4384203	1.0
298108	4.0
298109	3.0
4359531	2.0
4359533	2.0
693231	8.0
298105	4.0
4412229	10.0
748051	3.0
4456735	3.0
4383015	3.0
113180	3.0
4429026	2.0
4429027	6.0
4447845	2.0
2404779	2.0
249848	2.0
4422766	3.0
4422764	3.0
328207	1.0
309078	5.0
4456500	1.0
226049	1.0
1115955	2.0
553029	5.0
720125	3.0
4420959	1.0
530177	3.0
3545499	2.0
698510	1.0
4426333	7.0
850935	3.0
1107976	2.0
265414	4.0
238069	2.0
238068	3.0
202191	2.0
202196	1.0
238062	2.0
640192	3.0
275591	3.0
1749079	5.0
4428775	2.0
230273	3.0
73875	3.0
1136556	3.0
727781	3.0
4344651	7.0
4380450	4.0
4390809	2.0
4390806	2.0
4281047	2.0
4281045	2.0
552376	7.0
343727	3.0
3656043	2.0
3656042	1.0
4349588	7.0
198468	4.0
137235	3.0
137233	2.0
4413624	3.0
4461883	3.0
4222822	2.0
524229	2.0
136549	4.0
940702	4.0
142942	3.0
2024346	3.0
366568	4.0
144165	3.0
528250	3.0
4417811	1.0
144163	3.0
3414317	3.0
234031	9.0
795868	2.0
1122480	2.0
1122483	2.0
308598	5.0
3498923	2.0
4390352	2.0
184252	1.0
177917	3.0
177910	3.0
177913	3.0
1120420	7.0
298973	3.0
298975	3.0
4381545	3.0
1602805	1.0
576268	2.0
4341966	2.0
4341965	2.0
4341960	3.0
831342	3.0
4464113	3.0
204908	3.0
4345631	10.0
3047522	2.0
4370567	3.0
559684	5.0
348937	5.0
559688	1.0
177271	1.0
4424120	5.0
59897	3.0
1594011	2.0
43544	4.0
162215	2.0
4195962	3.0
162210	3.0
162211	3.0
3452249	1.0
1121839	3.0
623345	2.0
4460919	2.0
4460918	2.0
200101	3.0
513476	1.0
4460914	5.0
1126486	6.0
1005794	2.0
1126488	3.0
152517	5.0
2833262	2.0
171460	7.0
708184	1.0
615362	5.0
824723	4.0
226718	3.0
1047993	5.0
4005923	3.0
4403506	4.0
1109686	3.0
4403504	4.0
163164	3.0
2267230	3.0
203454	2.0
4398435	3.0
203451	3.0
7316	3.0
1115464	5.0
948391	3.0
4385307	1.0
948396	4.0
4389996	2.0
4389992	5.0
532823	2.0
4443706	2.0
179708	3.0
535548	2.0
1137718	5.0
179703	3.0
182731	2.0
255615	2.0
355533	4.0
1141076	3.0
176885	1.0
1141071	3.0
252340	3.0
252341	3.0
252343	3.0
1119015	2.0
307256	3.0
307254	3.0
4355732	5.0
322544	2.0
322545	3.0
344525	5.0
998905	2.0
4438078	1.0
4098939	1.0
1006	1.0
4442074	2.0
4442076	2.0
513105	2.0
296680	4.0
296686	4.0
1840492	8.0
114538	5.0
114539	3.0
114530	1.0
276678	3.0
300703	10.0
239948	2.0
239940	2.0
259870	2.0
575744	2.0
124906	5.0
289597	4.0
289599	3.0
834443	1.0
4224753	4.0
2635230	4.0
135574	3.0
155202	9.0
155204	2.0
304131	4.0
120514	2.0
181047	3.0
4404098	2.0
4366656	1.0
3946926	4.0
794652	4.0
521577	4.0
141261	3.0
3240399	2.0
673084	8.0
3007575	4.0
194041	1.0
194043	3.0
187879	3.0
578850	3.0
578857	3.0
1107819	3.0
4347035	2.0
203188	2.0
113610	1.0
113616	2.0
2145690	4.0
166896	10.0
166890	7.0
305668	3.0
911325	1.0
4368846	1.0
261337	4.0
261336	3.0
346727	3.0
346720	3.0
4464065	3.0
875470	10.0
197539	2.0
4311007	6.0
197535	1.0
197537	5.0
4358178	4.0
275569	5.0
4358176	2.0
4327971	2.0
199599	2.0
773956	2.0
36906	2.0
159534	2.0
4394145	5.0
3920029	2.0
54656	2.0
562438	2.0
291949	3.0
198243	1.0
528434	2.0
198245	1.0
837005	1.0
176321	1.0
4390398	1.0
148713	3.0
347451	2.0
1123442	2.0
2038439	2.0
4308119	3.0
3996107	2.0
1710148	8.0
4308117	3.0
1098410	5.0
4457165	12.0
2544559	1.0
137789	1.0
329741	3.0
72198	5.0
343608	2.0
798429	2.0
331491	3.0
4417382	2.0
103498	3.0
4417388	4.0
4417389	2.0
4107869	2.0
91369	10.0
79412	2.0
79413	5.0
382828	3.0
3860	3.0
79418	3.0
751273	1.0
142056	4.0
683011	2.0
2432779	4.0
302395	1.0
187028	3.0
592398	6.0
1065350	3.0
1134670	3.0
1591463	2.0
628982	12.0
344372	1.0
712691	1.0
4448102	2.0
1616780	3.0
28118	5.0
4357274	6.0
4464056	2.0
89632	2.0
89635	2.0
38945	9.0
4362026	4.0
536003	3.0
89638	1.0
316911	4.0
51778	2.0
448094	3.0
2186943	2.0
4395485	1.0
377046	2.0
274894	3.0
277388	4.0
274891	2.0
274893	2.0
4336570	7.0
4392708	1.0
682997	2.0
2159963	2.0
2159962	1.0
2766548	2.0
900372	3.0
321545	3.0
321543	4.0
4411163	6.0
329712	3.0
513103	3.0
2225056	4.0
512233	3.0
4463911	3.0
87098	1.0
512239	6.0
512238	3.0
698496	6.0
591629	2.0
809544	3.0
1599042	4.0
641123	4.0
936354	5.0
232551	2.0
1569330	4.0
1569337	5.0
903886	4.0
1569335	5.0
701337	2.0
342356	4.0
342350	3.0
4378777	2.0
4367187	2.0
3210506	4.0
2319616	3.0
4086932	3.0
712655	2.0
4387303	6.0
4380792	2.0
4380793	2.0
3789052	3.0
520961	2.0
4452275	2.0
782646	3.0
310642	3.0
182911	3.0
108538	3.0
89699	2.0
4326559	2.0
3967307	2.0
1121634	2.0
38133	5.0
577473	3.0
1133295	2.0
577475	3.0
2118197	2.0
589864	4.0
271944	1.0
589869	2.0
522482	7.0
1110556	1.0
343031	12.0
823732	2.0
318416	5.0
4421763	3.0
823798	3.0
3116296	3.0
1033235	4.0
872884	5.0
872889	2.0
3116298	2.0
812652	5.0
842786	4.0
93741	2.0
277378	2.0
535809	2.0
177893	6.0
177897	2.0
177898	5.0
206404	2.0
206405	3.0
993474	3.0
1134746	2.0
173658	1.0
1788776	4.0
714738	2.0
523751	7.0
173654	7.0
4339024	2.0
902956	3.0
4452280	3.0
4421706	3.0
330658	7.0
203132	1.0
3583645	5.0
3659699	3.0
4452210	2.0
80188	3.0
80181	3.0
3645268	2.0
236797	1.0
176039	1.0
4476620	3.0
1792753	3.0
2109647	2.0
4418486	1.0
324244	4.0
4388926	1.0
4388920	2.0
4393043	2.0
520862	2.0
158651	6.0
4111963	3.0
526081	4.0
170780	2.0
328486	3.0
4361193	4.0
538330	2.0
1131622	5.0
176967	3.0
4434188	2.0
586920	4.0
336575	3.0
670837	2.0
4145585	6.0
647705	6.0
4318693	9.0
336579	3.0
4318690	3.0
1105163	1.0
2625392	2.0
334365	3.0
517148	1.0
4337630	2.0
1119197	2.0
1119199	2.0
775866	2.0
307352	4.0
3603697	9.0
238979	2.0
106470	6.0
552456	3.0
4201482	1.0
857259	5.0
70960	3.0
1026261	3.0
4317353	4.0
199177	3.0
4353907	1.0
4353904	3.0
784836	7.0
302809	4.0
1104695	2.0
697604	5.0
61114	5.0
556277	4.0
263857	5.0
263850	3.0
774738	3.0
1134504	2.0
576363	3.0
98371	10.0
110066	4.0
447843	1.0
250681	3.0
4346221	2.0
292315	3.0
401384	4.0
292310	1.0
872692	2.0
4462640	3.0
551141	6.0
842996	9.0
1846702	1.0
962122	3.0
304075	3.0
758253	3.0
304071	4.0
293637	4.0
4448753	1.0
345330	3.0
964989	4.0
4392274	2.0
4295373	5.0
4295374	6.0
4295377	3.0
4295376	5.0
4295378	4.0
1133107	5.0
188851	3.0
188856	1.0
4460053	2.0
939811	10.0
4467214	3.0
196942	1.0
196947	5.0
348688	2.0
4395137	2.0
4395138	2.0
4347172	3.0
199413	3.0
199414	3.0
199416	3.0
349153	3.0
297856	1.0
4448757	2.0
4451252	4.0
4373080	2.0
4481986	1.0
210485	2.0
1111682	2.0
346689	1.0
227169	3.0
833217	2.0
313789	4.0
225398	3.0
833216	6.0
717638	5.0
676082	4.0
2196877	4.0
226411	2.0
226410	2.0
226414	1.0
4412106	1.0
4412103	1.0
1679578	3.0
699295	4.0
334051	4.0
699298	2.0
4436380	3.0
265849	3.0
640549	2.0
2672410	3.0
4380803	5.0
4397986	2.0
1000269	4.0
811673	4.0
811677	1.0
4452700	10.0
752440	3.0
215311	2.0
565674	3.0
1054800	2.0
4484075	3.0
569952	3.0
225142	5.0
110814	3.0
225145	2.0
3557576	3.0
2354022	1.0
958530	2.0
238558	6.0
4296055	5.0
4296059	4.0
4410994	3.0
338258	3.0
1094594	3.0
181792	1.0
822250	2.0
181797	1.0
812325	3.0
822255	5.0
109173	4.0
4360252	2.0
77193	6.0
4320593	1.0
4326669	5.0
194978	3.0
177561	3.0
177567	3.0
4414062	2.0
449245	3.0
274857	6.0
4380559	2.0
859619	1.0
240737	4.0
3591463	1.0
4330071	4.0
3907189	4.0
69384	5.0
320783	8.0
1057720	2.0
905389	6.0
173719	2.0
523618	10.0
154082	2.0
173711	1.0
154083	2.0
523614	2.0
2334588	1.0
141350	6.0
551480	2.0
43917	1.0
139290	1.0
139292	2.0
139299	10.0
208300	4.0
720879	1.0
334888	3.0
457614	4.0
4398166	2.0
334886	4.0
1005349	3.0
4338207	4.0
4338206	2.0
4338205	4.0
327031	3.0
937728	5.0
327035	3.0
327034	4.0
231985	3.0
231984	3.0
4320237	3.0
4320239	2.0
700788	2.0
700789	2.0
203611	2.0
582609	2.0
582601	1.0
33331	2.0
538685	2.0
538686	3.0
4370269	4.0
4463892	5.0
4370267	2.0
4463898	3.0
36671	4.0
780542	4.0
4431399	2.0
4333646	5.0
3824086	5.0
526853	2.0
4304622	2.0
528451	5.0
2270571	3.0
311416	3.0
1638176	2.0
2068522	2.0
2751748	4.0
822988	2.0
4316391	5.0
779371	4.0
779373	2.0
849306	3.0
175904	3.0
175906	3.0
296278	2.0
296279	4.0
296275	3.0
175909	2.0
296272	8.0
365125	1.0
365127	10.0
4473277	2.0
4473275	4.0
159670	3.0
86480	3.0
159674	3.0
541534	3.0
4201971	4.0
541539	2.0
549701	2.0
4322947	4.0
3141120	4.0
37109	4.0
318594	2.0
3761646	2.0
318599	4.0
2104890	2.0
178888	4.0
178882	3.0
2044361	3.0
2412165	3.0
813805	7.0
4361819	8.0
607810	6.0
516801	2.0
4428220	4.0
88682	3.0
1081014	2.0
755271	3.0
4386793	3.0
522364	4.0
4424382	2.0
354365	2.0
239537	2.0
239530	4.0
4217226	4.0
312992	4.0
312991	1.0
4365249	6.0
192024	2.0
192025	1.0
684274	2.0
369920	4.0
369928	2.0
82486	4.0
1125075	3.0
4316319	4.0
4316316	4.0
103509	10.0
562570	2.0
1110360	3.0
570650	11.0
154189	2.0
410307	7.0
632051	2.0
4313491	3.0
877666	4.0
4313492	3.0
4313494	3.0
4312368	2.0
4475864	2.0
4475867	4.0
99332	1.0
4475861	5.0
4475863	3.0
4475862	4.0
1702109	2.0
4379500	1.0
4008425	1.0
149802	3.0
4362739	4.0
195556	4.0
195550	6.0
195552	1.0
17213	1.0
578427	1.0
578422	2.0
578423	2.0
3225199	1.0
2364592	2.0
123788	1.0
560416	1.0
1130037	4.0
357046	3.0
1130034	3.0
825700	3.0
12364	2.0
4387070	2.0
12369	2.0
1129668	3.0
4395136	2.0
252236	2.0
4372058	4.0
1621603	2.0
806852	5.0
367150	1.0
827077	2.0
871230	2.0
112996	2.0
112997	2.0
112990	3.0
112992	4.0
528865	4.0
528864	3.0
237565	2.0
237562	1.0
4374826	2.0
258986	4.0
258980	4.0
823117	2.0
1656467	2.0
1656466	2.0
4368978	1.0
48579	2.0
4391050	3.0
289991	5.0
289990	5.0
289992	4.0
4350942	1.0
4350946	2.0
2426773	1.0
2426772	1.0
2426771	1.0
2426770	1.0
586980	4.0
826303	4.0
826302	3.0
913345	2.0
913340	4.0
364434	4.0
193139	3.0
3356860	3.0
1140504	2.0
4477837	4.0
4477838	3.0
4470613	3.0
253074	4.0
351465	1.0
4409771	1.0
268819	2.0
268818	2.0
4404187	4.0
304839	2.0
4309298	6.0
145476	3.0
843920	3.0
92222	2.0
1135780	2.0
292299	2.0
1845355	4.0
197930	1.0
74192	5.0
292294	1.0
3058155	2.0
3621721	2.0
223241	2.0
1108954	5.0
1108953	4.0
4393466	4.0
1108959	2.0
4307298	7.0
4307299	7.0
4307293	4.0
3741355	3.0
4307296	4.0
549897	5.0
4307294	2.0
327959	3.0
4331263	5.0
4331260	1.0
4331265	5.0
2314714	3.0
567340	2.0
250528	5.0
250529	3.0
250522	2.0
1718973	2.0
872158	5.0
348167	2.0
359993	6.0
347088	2.0
4450400	4.0
1106920	4.0
4414453	2.0
12434	4.0
802299	1.0
4440057	2.0
519763	4.0
805684	3.0
4455583	6.0
1987991	2.0
310836	4.0
4435488	1.0
340778	2.0
251691	7.0
251690	3.0
242162	2.0
4352972	2.0
4352975	2.0
54855	5.0
509684	4.0
297955	2.0
295109	2.0
509688	2.0
2530342	9.0
4415325	2.0
2530340	3.0
1132384	5.0
2530346	3.0
831615	5.0
4415322	3.0
808244	3.0
808245	6.0
6859	3.0
6858	3.0
347690	4.0
1785096	3.0
2842	1.0
525323	2.0
525328	4.0
737902	2.0
984572	4.0
3965727	2.0
59914	3.0
59913	4.0
121711	1.0
247304	5.0
279128	7.0
328847	3.0
334154	5.0
279120	1.0
279125	3.0
3214595	9.0
142300	2.0
112761	2.0
4438999	6.0
142305	3.0
112765	3.0
112764	3.0
4438992	5.0
142309	10.0
4438990	2.0
4438991	2.0
33133	8.0
115234	5.0
339405	4.0
4097067	2.0
3027156	5.0
331659	4.0
811738	1.0
811736	2.0
811735	3.0
331657	4.0
2104567	4.0
3851578	6.0
108149	2.0
526676	3.0
170175	2.0
170172	3.0
693926	2.0
315196	2.0
315191	5.0
206855	2.0
1128538	2.0
194526	3.0
726297	9.0
3461892	5.0
726291	3.0
4372752	2.0
78324	1.0
4372755	2.0
688760	2.0
521370	4.0
521374	4.0
1124767	1.0
547854	4.0
397618	4.0
839262	2.0
4307888	2.0
4436731	1.0
511366	2.0
812281	2.0
308780	2.0
308786	1.0
308787	3.0
2522679	3.0
43899	4.0
4315719	2.0
4339648	4.0
1689549	2.0
3786156	1.0
4234518	5.0
697974	2.0
219989	3.0
4387049	3.0
545852	3.0
1726541	2.0
557513	3.0
557512	2.0
311991	2.0
311997	4.0
233817	3.0
110098	3.0
1055222	9.0
539453	3.0
4119352	2.0
4371473	2.0
4335633	1.0
4335634	2.0
4335638	3.0
313734	4.0
313736	4.0
236369	2.0
313733	2.0
610632	2.0
661344	2.0
236367	3.0
4426051	1.0
588739	2.0
246864	4.0
334966	1.0
246860	5.0
588730	4.0
706436	2.0
571689	2.0
706432	6.0
514282	1.0
247516	2.0
4415943	7.0
50377	2.0
4497	3.0
605577	3.0
419544	2.0
605570	3.0
4425771	5.0
728331	2.0
133506	3.0
364192	2.0
4197698	3.0
554240	2.0
237014	2.0
585679	5.0
557842	3.0
195457	1.0
532163	3.0
4003234	1.0
585847	2.0
547002	1.0
585845	2.0
4354024	3.0
248294	2.0
655141	3.0
248296	3.0
4174420	2.0
126626	3.0
13743	1.0
355710	2.0
4069758	5.0
355717	2.0
245740	3.0
217798	5.0
4386585	2.0
3944484	7.0
217796	4.0
193230	1.0
193234	3.0
259564	3.0
259561	4.0
243972	3.0
352299	2.0
960555	3.0
746944	3.0
1044581	2.0
4381606	9.0
1136617	2.0
364386	2.0
286955	3.0
571406	3.0
1077801	2.0
538535	2.0
161269	4.0
255904	2.0
519162	1.0
161263	2.0
2957821	4.0
2957822	1.0
2957827	3.0
658783	3.0
304085	2.0
244837	1.0
4424024	2.0
244831	4.0
212228	5.0
576189	3.0
998434	2.0
3867584	6.0
586760	3.0
586766	9.0
538538	2.0
4357703	3.0
192182	1.0
2321	6.0
192180	3.0
961203	6.0
2325	4.0
4444173	1.0
2093795	4.0
579633	2.0
292725	4.0
293092	5.0
1683960	3.0
635216	4.0
293097	6.0
578586	3.0
293095	3.0
3117366	5.0
3117367	2.0
3117364	5.0
578588	4.0
3117361	4.0
52380	3.0
570755	3.0
4443094	4.0
4404392	1.0
288198	4.0
225604	2.0
158625	3.0
570960	4.0
4458713	2.0
4458714	2.0
251102	12.0
251109	2.0
311383	2.0
311380	2.0
3121918	3.0
152810	4.0
4056284	2.0
156434	4.0
572985	4.0
572984	5.0
354850	5.0
357366	2.0
509913	3.0
4391374	3.0
262506	2.0
636541	1.0
518681	3.0
636546	2.0
176956	1.0
1705770	12.0
192706	3.0
176957	4.0
648741	2.0
176954	1.0
167215	4.0
176952	3.0
167853	3.0
639847	2.0
4329430	4.0
147311	1.0
147312	3.0
4299907	8.0
178382	1.0
4299902	3.0
289817	4.0
289818	6.0
179426	4.0
144667	3.0
179423	4.0
300646	4.0
906446	3.0
178386	1.0
335568	2.0
335560	2.0
335564	4.0
335565	3.0
335567	1.0
4416300	2.0
4416304	2.0
4416309	2.0
4416308	3.0
143369	10.0
4296486	2.0
143360	3.0
143362	5.0
143365	9.0
255199	4.0
168505	4.0
1145943	9.0
168509	4.0
262961	1.0
262960	3.0
151737	3.0
151730	3.0
91492	5.0
4401488	2.0
1107395	2.0
4401482	2.0
1070095	5.0
575607	2.0
306074	2.0
858535	1.0
4306040	2.0
3419170	2.0
222810	2.0
4306044	5.0
4306048	4.0
4306049	6.0
222818	3.0
1050608	5.0
4307317	4.0
164784	2.0
4307315	3.0
4307314	4.0
4325011	2.0
114078	5.0
114076	3.0
351345	7.0
181344	1.0
1874968	2.0
181348	3.0
587047	1.0
22264	2.0
3653755	4.0
828071	2.0
4315784	3.0
587041	2.0
4327629	3.0
3957916	2.0
4298286	2.0
4298284	6.0
4298282	3.0
4298280	3.0
4298281	4.0
635963	3.0
126871	3.0
198952	4.0
198950	1.0
198956	4.0
533624	3.0
4393783	5.0
165827	4.0
836044	2.0
667277	3.0
1008172	3.0
32015	2.0
745140	1.0
195050	1.0
333107	1.0
4331544	1.0
4331542	2.0
1027515	4.0
1899917	7.0
